,first_name,last_name,city,state,country,nationality,pdga_num,player_rating,rating_effective_date,player_class,result_id,tournament_division,tournament_place,tied_finish,formatted_place,shot_total,tournament_total_to_par,prize_usd,tournament_dnf,tournament_average_rating,tournament_rating_delta,score_id,round,tee_time,course_name,layout_name,par,round_score,score_to_par,round_dnf,num_birdies,num_bogeys,round_rating,num_holes,layout_length,Hole 1,Hole 2,Hole 3,Hole 4,Hole 5,Hole 6,Hole 7,Hole 8,Hole 9,Hole 10,Hole 11,Hole 12,Hole 13,Hole 14,Hole 15,Hole 16,Hole 17,Hole 18
85,Alex,Abel,Philadelphia, PA,US,,182549,950,2025-07-08,Professional,211688052,MPO,46,True,T-46th,144,13,0,False,949,-1,25477249,2,12:36:00,The Preserve Disc Golf Course,LVO 2025 ,63,71,8,False,3,11,944,18,9073,2,5,3,3,5,5,2,4,3,6,3,4,6,5,4,3,3,5
86,Camden,Clapper,Lancaster, PA,US,,206826,953,2025-08-12,Professional,211897410,MPO,51,True,T-51st,146,15,0,False,942,-11,25435866,1,11:24:00,Nockamixon State Park,LVO 2025,68,73,5,False,4,9,953,18,9325,8,3,5,4,3,4,3,4,5,4,4,2,4,6,2,3,3,6
87,Camden,Clapper,Lancaster, PA,US,,206826,953,2025-08-12,Professional,211897410,MPO,51,True,T-51st,146,15,0,False,942,-11,25477432,2,12:36:00,The Preserve Disc Golf Course,LVO 2025 ,63,73,10,False,2,12,930,18,9073,3,3,3,4,4,5,3,6,4,7,4,4,5,5,4,3,3,3
88,Corey,Neel,Philadelphia, PA,US,,209393,951,2025-08-12,Professional,211688048,MPO,55,True,T-55th,147,16,0,False,938,-13,25446576,1,13:36:00,Nockamixon State Park,LVO 2025,68,73,5,False,2,7,953,18,9325,5,5,3,3,4,4,3,4,5,4,4,3,3,7,3,4,4,5
89,Corey,Neel,Philadelphia, PA,US,,209393,951,2025-08-12,Professional,211688048,MPO,55,True,T-55th,147,16,0,False,938,-13,25477021,2,12:24:00,The Preserve Disc Golf Course,LVO 2025 ,63,74,11,False,1,12,922,18,9073,3,3,3,4,5,8,3,5,3,4,4,2,5,6,5,4,3,4
90,Julius,Reyes,Schnecksville, PA,US,US,229624,962,2025-08-12,Professional,211883536,MPO,55,True,T-55th,147,16,0,False,938,-24,25442196,1,13:12:00,Nockamixon State Park,LVO 2025,68,73,5,False,3,8,953,18,9325,6,4,3,5,4,5,3,4,3,5,4,3,4,5,4,2,3,6
91,Julius,Reyes,Schnecksville, PA,US,US,229624,962,2025-08-12,Professional,211883536,MPO,55,True,T-55th,147,16,0,False,938,-24,25477032,2,12:24:00,The Preserve Disc Golf Course,LVO 2025 ,63,74,11,False,2,13,922,18,9073,2,5,3,2,4,5,4,6,4,5,4,3,4,5,4,5,3,6
92,Logan,Hall,Newark, DE,US,,257844,957,2025-08-12,Professional,211916920,MPO,51,True,T-51st,146,15,0,False,942,-15,25446577,1,13:36:00,Nockamixon State Park,LVO 2025,68,73,5,False,3,8,953,18,9325,5,4,3,4,3,3,5,5,6,5,3,3,5,6,2,3,4,4
93,Logan,Hall,Newark, DE,US,,257844,957,2025-08-12,Professional,211916920,MPO,51,True,T-51st,146,15,0,False,942,-15,25477033,2,12:24:00,The Preserve Disc Golf Course,LVO 2025 ,63,73,10,False,0,10,930,18,9073,5,4,3,4,5,6,3,4,4,4,3,3,4,5,5,4,3,4
94,Joshua,Snyder,Frenchtown, NJ,US,,112969,934,2025-07-08,Amateur,212015146,MPO,45,False,45th,143,12,0,False,952,18,25449103,1,14:00:00,Nockamixon State Park,LVO 2025,68,74,6,False,3,9,946,18,9325,6,4,4,4,3,3,4,3,6,4,4,4,7,5,2,3,4,4
95,Joshua,Snyder,Frenchtown, NJ,US,,112969,934,2025-07-08,Amateur,212015146,MPO,45,False,45th,143,12,0,False,952,18,25477034,2,12:24:00,The Preserve Disc Golf Course,LVO 2025 ,63,69,6,False,2,8,958,18,9073,2,3,3,3,4,4,4,4,4,4,3,4,6,4,6,5,3,3
96,Tyler,Ferratti,Hawley, PA,US,US,125145,974,2025-08-12,Professional,211587267,MPO,36,True,T-36th,140,9,0,False,963,-11,25441756,1,13:00:00,Nockamixon State Park,LVO 2025,68,74,6,False,4,10,946,18,9325,7,4,2,4,2,4,4,6,4,3,4,3,7,4,3,3,6,4
97,Tyler,Ferratti,Hawley, PA,US,US,125145,974,2025-08-12,Professional,211587267,MPO,36,True,T-36th,140,9,0,False,963,-11,25476752,2,12:12:00,The Preserve Disc Golf Course,LVO 2025 ,63,66,3,False,1,4,980,18,9073,2,3,3,3,4,4,3,4,3,4,3,3,7,5,4,4,3,4
98,Jason,Giampapa,Walpole, MA,US,,125699,957,2025-08-12,Professional,211881568,MPO,63,True,T-63rd,151,20,0,False,924,-33,25437509,1,12:00:00,Nockamixon State Park,LVO 2025,68,74,6,False,4,10,946,18,9325,6,3,2,4,4,4,3,5,4,4,3,3,6,6,4,2,5,6
99,Jason,Giampapa,Walpole, MA,US,,125699,957,2025-08-12,Professional,211881568,MPO,63,True,T-63rd,151,20,0,False,924,-33,25476754,2,12:12:00,The Preserve Disc Golf Course,LVO 2025 ,63,77,14,False,0,14,901,18,9073,4,3,3,5,4,4,3,5,4,5,4,3,7,5,5,4,3,6
100,Evan,Boyle,Philadelphia, PA,US,US,157788,969,2025-08-12,Professional,211757332,MPO,35,False,35th,139,8,0,False,967,-2,25445288,1,13:24:00,Nockamixon State Park,LVO 2025,68,74,6,False,3,9,946,18,9325,7,7,3,4,3,4,3,4,4,4,3,2,5,6,3,2,5,5
101,Evan,Boyle,Philadelphia, PA,US,US,157788,969,2025-08-12,Professional,211757332,MPO,35,False,35th,139,8,0,False,967,-2,25476753,2,12:12:00,The Preserve Disc Golf Course,LVO 2025 ,63,65,2,False,5,7,987,18,9073,3,4,2,4,4,3,2,5,2,4,3,3,5,5,6,4,3,3
102,Zack,Aneckstein,State College, PA,US,,241289,937,2025-08-12,Professional,211965179,MPO,29,True,T-29th,138,7,10,False,970,33,25438535,1,12:24:00,Nockamixon State Park,LVO 2025,68,74,6,False,2,8,946,18,9325,5,5,4,3,3,4,2,6,4,4,5,3,5,5,3,3,4,6
103,Zack,Aneckstein,State College, PA,US,,241289,937,2025-08-12,Professional,211965179,MPO,29,True,T-29th,138,7,10,False,970,33,25476755,2,12:12:00,The Preserve Disc Golf Course,LVO 2025 ,63,64,1,False,5,6,994,18,9073,3,3,3,3,4,3,3,5,4,3,2,4,5,5,4,3,2,5
104,Jacob,Gethen,Effort, PA,US,,258547,949,2025-07-08,Professional,211589937,MPO,42,True,T-42nd,142,11,0,False,956,7,25437982,1,12:12:00,Nockamixon State Park,LVO 2025,68,74,6,False,3,9,946,18,9325,6,4,3,3,6,3,3,4,4,3,4,4,4,6,5,4,4,4
105,Jacob,Gethen,Effort, PA,US,,258547,949,2025-07-08,Professional,211589937,MPO,42,True,T-42nd,142,11,0,False,956,7,25476012,2,12:00:00,The Preserve Disc Golf Course,LVO 2025 ,63,68,5,False,3,8,965,18,9073,3,3,3,4,4,3,4,6,3,3,4,3,4,4,5,5,2,5
106,Eric,Newcomer,Allentown, PA,US,US,290399,951,2025-07-08,Amateur,211617032,MPO,61,True,T-61st,149,18,0,False,931,-20,25435864,1,11:24:00,Nockamixon State Park,LVO 2025,68,74,6,False,2,8,946,18,9325,6,4,3,5,3,3,3,4,4,5,4,3,4,6,3,3,3,8
107,Eric,Newcomer,Allentown, PA,US,US,290399,951,2025-07-08,Amateur,211617032,MPO,61,True,T-61st,149,18,0,False,931,-20,25476013,2,12:00:00,The Preserve Disc Golf Course,LVO 2025 ,63,75,12,False,3,15,915,18,9073,3,3,3,4,3,4,3,3,4,4,6,4,8,4,6,5,2,6
108,Jason,Murak,Waseca, MN,US,,137521,934,2025-08-12,Amateur,211992741,MPO,48,True,T-48th,145,14,0,False,946,12,25446578,1,13:36:00,Nockamixon State Park,LVO 2025,68,75,7,False,0,7,940,18,9325,6,4,3,4,3,4,4,4,5,4,5,4,5,5,4,3,4,4
109,Jason,Murak,Waseca, MN,US,,137521,934,2025-08-12,Amateur,211992741,MPO,48,True,T-48th,145,14,0,False,946,12,25476015,2,12:00:00,The Preserve Disc Golf Course,LVO 2025 ,63,70,7,False,2,9,951,18,9073,3,3,4,2,4,4,4,4,3,6,3,5,4,6,3,5,3,4
110,Connor,Henderson,Hawthorne, NJ,US,,170077,969,2025-08-12,Professional,211863790,MPO,29,True,T-29th,138,7,10,False,971,2,25441758,1,13:00:00,Nockamixon State Park,LVO 2025,68,75,7,False,2,9,940,18,9325,6,5,3,4,6,4,3,4,5,5,3,3,4,6,2,3,4,5
111,Connor,Henderson,Hawthorne, NJ,US,,170077,969,2025-08-12,Professional,211863790,MPO,29,True,T-29th,138,7,10,False,971,2,25476014,2,12:00:00,The Preserve Disc Golf Course,LVO 2025 ,63,63,0,False,3,3,1001,18,9073,4,3,3,2,4,3,3,4,3,3,4,4,4,4,4,4,3,4
112,Jay,Madarasz,Exton, PA,US,,225095,927,2024-12-10,Professional,211951989,MPO,46,True,T-46th,144,13,0,False,949,22,25437984,1,12:12:00,Nockamixon State Park,LVO 2025,68,75,7,False,3,10,940,18,9325,6,4,2,6,3,3,2,7,4,4,4,4,4,6,3,5,4,4
113,Jay,Madarasz,Exton, PA,US,,225095,927,2024-12-10,Professional,211951989,MPO,46,True,T-46th,144,13,0,False,949,22,25475589,2,11:48:00,The Preserve Disc Golf Course,LVO 2025 ,63,69,6,False,0,6,958,18,9073,3,3,3,3,4,4,3,5,3,4,4,4,4,4,5,4,3,6
114,Matt,Stahlecker,Owego, NY,US,,26126,978,2025-08-12,Professional,212010853,MPO,55,True,T-55th,147,16,0,False,939,-39,25440546,1,12:48:00,Nockamixon State Park,LVO 2025,68,76,8,False,1,9,933,18,9325,6,4,3,3,4,4,5,4,6,4,5,5,4,5,3,3,4,4
115,Matt,Stahlecker,Owego, NY,US,,26126,978,2025-08-12,Professional,212010853,MPO,55,True,T-55th,147,16,0,False,939,-39,25475590,2,11:48:00,The Preserve Disc Golf Course,LVO 2025 ,63,71,8,False,1,9,944,18,9073,3,3,3,3,3,5,4,4,4,5,3,5,5,4,5,4,3,5
116,David,Neville,Feasterville Trevose, PA,US,,76527,926,2025-08-12,Professional,211866750,MPO,51,True,T-51st,146,15,0,False,942,16,25449000,1,14:12:00,Nockamixon State Park,LVO 2025,68,76,8,False,0,8,933,18,9325,7,5,3,4,4,4,3,4,5,4,4,3,5,5,3,5,4,4
117,David,Neville,Feasterville Trevose, PA,US,,76527,926,2025-08-12,Professional,211866750,MPO,51,True,T-51st,146,15,0,False,942,16,25475588,2,11:48:00,The Preserve Disc Golf Course,LVO 2025 ,63,70,7,False,2,9,951,18,9073,3,4,3,2,4,4,4,5,4,4,3,4,7,3,5,4,3,4
118,Tyler,Keller,Allentown, PA,US,,77074,941,2025-07-08,Professional,211612614,MPO,55,True,T-55th,147,16,0,False,939,-2,25434604,1,11:12:00,Nockamixon State Park,LVO 2025,68,76,8,False,4,12,933,18,9325,7,5,3,3,3,4,4,6,5,4,3,4,7,4,4,3,3,4
119,Tyler,Keller,Allentown, PA,US,,77074,941,2025-07-08,Professional,211612614,MPO,55,True,T-55th,147,16,0,False,939,-2,25475587,2,11:48:00,The Preserve Disc Golf Course,LVO 2025 ,63,71,8,False,1,9,944,18,9073,4,3,2,3,4,4,3,4,5,4,3,3,4,6,5,7,3,4
120,Darren,Eck,Boyertown, PA,US,,80180,947,2025-08-12,Professional,211587416,MPO,59,True,T-59th,148,17,0,False,935,-12,25447055,1,13:48:00,Nockamixon State Park,LVO 2025,68,76,8,False,1,9,933,18,9325,7,5,3,4,4,4,3,5,5,4,3,3,4,8,3,3,4,4
121,Darren,Eck,Boyertown, PA,US,,80180,947,2025-08-12,Professional,211587416,MPO,59,True,T-59th,148,17,0,False,935,-12,25475296,2,11:36:00,The Preserve Disc Golf Course,LVO 2025 ,63,72,9,False,1,10,937,18,9073,3,3,3,3,3,5,4,4,3,5,4,3,4,7,6,4,3,5
122,Eric,Peine,Highland Lks, NJ,US,US,110484,931,2025-08-12,Professional,211586065,MPO,51,True,T-51st,146,15,0,False,942,11,25447053,1,13:48:00,Nockamixon State Park,LVO 2025,68,76,8,False,1,9,933,18,9325,5,3,4,4,4,5,3,6,4,6,5,4,4,5,3,3,4,4
123,Eric,Peine,Highland Lks, NJ,US,US,110484,931,2025-08-12,Professional,211586065,MPO,51,True,T-51st,146,15,0,False,942,11,25475295,2,11:36:00,The Preserve Disc Golf Course,LVO 2025 ,63,70,7,False,3,10,951,18,9073,3,3,2,4,4,3,3,4,3,5,2,4,6,4,6,5,4,5
124,Noel,Grove,Bethlehem, PA,US,,116684,946,2025-07-08,Professional,212025424,MPO,65,True,T-65th,154,23,0,False,914,-32,25441759,1,13:00:00,Nockamixon State Park,LVO 2025,68,76,8,False,2,10,933,18,9325,7,3,3,6,3,4,4,5,5,5,3,4,4,5,3,3,4,5
125,Noel,Grove,Bethlehem, PA,US,,116684,946,2025-07-08,Professional,212025424,MPO,65,True,T-65th,154,23,0,False,914,-32,25475297,2,11:36:00,The Preserve Disc Golf Course,LVO 2025 ,63,78,15,False,0,15,894,18,9073,4,5,3,3,5,4,3,6,4,8,3,3,6,5,5,4,3,4
126,Joshua,Bizzle,Landisburg, PA,US,,177435,993,2025-08-12,Professional,211898980,MPO,70,True,T-70th,999,8,0,True,933,-60,25438533,1,12:24:00,Nockamixon State Park,LVO 2025,68,76,8,False,2,10,933,18,9325,6,4,4,4,3,4,3,5,5,5,3,3,4,8,2,4,4,5
127,Taylor,Gardner,Hanover, PA,US,,159542,955,2025-08-12,Professional,211759097,MPO,48,True,T-48th,145,14,0,False,946,-9,25436846,1,11:48:00,Nockamixon State Park,LVO 2025,68,77,9,False,4,13,927,18,9325,8,4,3,5,3,4,5,6,5,5,3,2,6,4,3,3,3,5
128,Taylor,Gardner,Hanover, PA,US,,159542,955,2025-08-12,Professional,211759097,MPO,48,True,T-48th,145,14,0,False,946,-9,25475043,2,11:24:00,The Preserve Disc Golf Course,LVO 2025 ,63,68,5,False,2,7,965,18,9073,3,3,3,3,3,3,4,4,4,6,3,4,4,5,4,5,3,4
129,Ian,Walsh,Pottstown, PA,US,,184768,936,2024-11-12,Professional,211899141,MPO,61,True,T-61st,149,18,0,False,932,-4,25440545,1,12:48:00,Nockamixon State Park,LVO 2025,68,77,9,False,2,11,927,18,9325,7,4,3,4,4,3,3,6,5,4,5,4,6,5,3,3,3,5
130,Ian,Walsh,Pottstown, PA,US,,184768,936,2024-11-12,Professional,211899141,MPO,61,True,T-61st,149,18,0,False,932,-4,25475045,2,11:24:00,The Preserve Disc Golf Course,LVO 2025 ,63,72,9,False,1,10,937,18,9073,2,3,3,4,5,4,3,5,3,5,5,3,4,4,5,7,3,4
131,Tate,Stone,East Stroudsburg, PA,US,,250569,889,2025-07-08,Professional,211819520,MPO,65,True,T-65th,154,23,0,False,914,25,25435865,1,11:24:00,Nockamixon State Park,LVO 2025,68,77,9,False,2,11,927,18,9325,6,4,3,5,4,4,5,4,5,3,3,4,4,6,4,4,5,4
132,Tate,Stone,East Stroudsburg, PA,US,,250569,889,2025-07-08,Professional,211819520,MPO,65,True,T-65th,154,23,0,False,914,25,25475044,2,11:24:00,The Preserve Disc Golf Course,LVO 2025 ,63,77,14,False,0,14,901,18,9073,4,4,4,5,4,4,3,5,5,4,3,4,7,4,4,5,3,5
133,Nathan,Boscher,Phoenixville, PA,US,,296476,852,2024-12-10,Amateur,212009717,MPO,68,False,68th,164,33,0,False,879,27,25438536,1,12:24:00,Nockamixon State Park,LVO 2025,68,79,11,False,1,12,914,18,9325,6,5,3,5,4,4,3,6,4,4,4,4,3,8,3,4,4,5
134,Nathan,Boscher,Phoenixville, PA,US,,296476,852,2024-12-10,Amateur,212009717,MPO,68,False,68th,164,33,0,False,879,27,25475046,2,11:24:00,The Preserve Disc Golf Course,LVO 2025 ,63,85,22,False,0,22,844,18,9073,5,3,3,6,6,5,3,6,3,5,5,4,7,6,4,5,4,5
135,Michael,Leavitt,Bridgewater, NJ,US,,78700,895,2025-06-10,Professional,211744192,MPO,67,False,67th,159,28,0,False,897,2,25440544,1,12:48:00,Nockamixon State Park,LVO 2025,68,80,12,False,0,12,907,18,9325,8,4,3,6,3,4,4,5,4,5,5,3,5,6,3,4,4,4
136,Michael,Leavitt,Bridgewater, NJ,US,,78700,895,2025-06-10,Professional,211744192,MPO,67,False,67th,159,28,0,False,897,2,25474686,2,11:12:00,The Preserve Disc Golf Course,LVO 2025 ,63,79,16,False,1,17,887,18,9073,5,3,3,3,3,5,3,5,4,7,4,4,6,4,6,5,4,5
137,Phil,Schuit,Lansdale, PA,US,,93840,965,2025-04-08,Professional,211586584,MPO,63,True,T-63rd,151,20,0,False,926,-39,25447054,1,13:48:00,Nockamixon State Park,LVO 2025,68,80,12,False,1,13,907,18,9325,5,4,3,5,3,4,3,6,6,6,4,3,3,5,5,4,6,5
138,Phil,Schuit,Lansdale, PA,US,,93840,965,2025-04-08,Professional,211586584,MPO,63,True,T-63rd,151,20,0,False,926,-39,25474684,2,11:12:00,The Preserve Disc Golf Course,LVO 2025 ,63,71,8,False,0,8,944,18,9073,3,3,3,3,7,4,3,4,4,4,3,5,5,4,4,4,3,5
139,Giancarlo,Calcavecchio,Milford, NJ,US,US,211576,922,2025-07-08,Professional,211587218,MPO,69,False,69th,166,35,0,False,873,-49,25434603,1,11:12:00,Nockamixon State Park,LVO 2025,68,83,15,False,1,16,887,18,9325,8,4,3,5,3,4,4,5,5,6,3,6,5,5,3,3,6,5
140,Giancarlo,Calcavecchio,Milford, NJ,US,US,211576,922,2025-07-08,Professional,211587218,MPO,69,False,69th,166,35,0,False,873,-49,25474685,2,11:12:00,The Preserve Disc Golf Course,LVO 2025 ,63,83,20,False,0,20,858,18,9073,4,4,3,3,4,6,5,4,3,7,3,5,4,11,4,5,3,5
141,Lori,Merriman,Sewickley, PA,US,,35616,906,2025-08-12,Professional,212013544,FPO,5,False,5th,150,15,90,False,904,-2,25431649,1,10:24:00,Nockamixon State Park,LVO 2025,68,74,6,False,1,7,946,18,9325,6,4,2,4,3,4,3,5,6,4,4,3,4,6,4,4,4,4
142,Lori,Merriman,Sewickley, PA,US,,35616,906,2025-08-12,Professional,212013544,FPO,5,False,5th,150,15,90,False,904,-2,25469460,2,09:45:00,The Preserve Disc Golf Course,LVO 2025 FPO,67,76,9,False,2,11,861,18,8188,3,3,3,4,4,4,3,8,4,5,5,5,6,5,3,4,3,4
143,Eden,Fornoff,Delta, PA,US,,162735,929,2025-08-12,Professional,211777194,FPO,2,False,2nd,145,10,220,False,925,-4,25431839,1,10:48:00,Nockamixon State Park,LVO 2025,68,75,7,False,0,7,940,18,9325,5,4,3,4,3,7,3,4,5,4,5,3,5,5,3,3,5,4
144,Eden,Fornoff,Delta, PA,US,,162735,929,2025-08-12,Professional,211777194,FPO,2,False,2nd,145,10,220,False,925,-4,25469458,2,09:45:00,The Preserve Disc Golf Course,LVO 2025 FPO,67,70,3,False,5,8,910,18,8188,5,3,3,2,3,5,3,4,4,4,2,5,5,3,5,4,4,6
145,Leah,Tsinajinnie,Atlanta, GA,US,,139109,910,2025-08-12,Professional,212009503,FPO,1,False,1st,143,8,320,False,934,24,25431840,1,10:48:00,Nockamixon State Park,LVO 2025,68,76,8,False,0,8,933,18,9325,5,4,3,4,4,4,3,4,5,5,4,3,5,7,3,3,4,6
146,Leah,Tsinajinnie,Atlanta, GA,US,,139109,910,2025-08-12,Professional,212009503,FPO,1,False,1st,143,8,320,False,934,24,25469459,2,09:45:00,The Preserve Disc Golf Course,LVO 2025 FPO,67,67,0,False,3,3,934,18,8188,3,3,3,3,5,3,3,5,5,5,3,4,5,3,3,4,3,4
147,Nayah,Henken,Downingtown, PA,US,US,141461,906,2025-05-13,Professional,211706577,FPO,3,False,3rd,147,12,145,False,919,13,25432014,1,10:36:00,Nockamixon State Park,LVO 2025,68,77,9,False,1,10,927,18,9325,7,4,4,3,3,4,4,5,5,4,4,3,5,6,3,3,5,5
148,Nayah,Henken,Downingtown, PA,US,US,141461,906,2025-05-13,Professional,211706577,FPO,3,False,3rd,147,12,145,False,919,13,25469457,2,09:45:00,The Preserve Disc Golf Course,LVO 2025 FPO,67,70,3,False,1,4,910,18,8188,3,3,3,3,4,4,3,6,3,5,3,3,6,3,4,5,3,6
149,Michelle,Gallagher,Asbury, NJ,US,,145045,908,2025-08-12,Professional,211586629,FPO,4,False,4th,148,13,115,False,917,9,25432013,1,10:36:00,Nockamixon State Park,LVO 2025,68,81,13,False,0,13,900,18,9325,6,4,3,5,4,4,4,5,5,6,4,3,5,5,4,4,5,5
150,Michelle,Gallagher,Asbury, NJ,US,,145045,908,2025-08-12,Professional,211586629,FPO,4,False,4th,148,13,115,False,917,9,25468279,2,09:30:00,The Preserve Disc Golf Course,LVO 2025 FPO,67,67,0,False,5,5,934,18,8188,4,3,3,4,3,4,2,4,4,4,3,5,5,2,4,4,4,5
151,Megan,Panik,Secane, PA,US,US,171412,847,2025-06-10,Amateur,211775135,FPO,9,False,9th,162,27,0,False,862,15,25432015,1,10:36:00,Nockamixon State Park,LVO 2025,68,83,15,False,0,15,887,18,9325,6,6,4,5,5,5,4,4,4,5,5,5,5,5,3,3,5,4
152,Megan,Panik,Secane, PA,US,US,171412,847,2025-06-10,Amateur,211775135,FPO,9,False,9th,162,27,0,False,862,15,25468282,2,09:30:00,The Preserve Disc Golf Course,LVO 2025 FPO,67,79,12,False,1,13,837,18,8188,4,3,3,5,6,4,3,5,5,4,3,5,7,3,4,6,4,5
153,Cassandra,Lioi,Shelton, CT,US,,83376,876,2025-08-12,Professional,211589718,FPO,6,False,6th,156,21,60,False,887,11,25431837,1,10:48:00,Nockamixon State Park,LVO 2025,68,84,16,False,0,16,881,18,9325,7,4,3,5,3,4,4,8,5,5,5,4,4,7,3,3,5,5
154,Cassandra,Lioi,Shelton, CT,US,,83376,876,2025-08-12,Professional,211589718,FPO,6,False,6th,156,21,60,False,887,11,25468280,2,09:30:00,The Preserve Disc Golf Course,LVO 2025 FPO,67,72,5,False,1,6,893,18,8188,3,3,3,3,4,4,2,5,4,6,3,3,8,3,4,5,4,5
155,Kayla,Hess,Columbia, PA,US,,133513,892,2025-08-12,Amateur,211709048,FPO,10,True,T-10th,166,31,0,False,848,-44,25431838,1,10:48:00,Nockamixon State Park,LVO 2025,68,86,18,False,0,18,868,18,9325,7,5,3,6,3,4,3,4,7,5,5,3,4,8,6,3,5,5
156,Kayla,Hess,Columbia, PA,US,,133513,892,2025-08-12,Amateur,211709048,FPO,10,True,T-10th,166,31,0,False,848,-44,25468281,2,09:30:00,The Preserve Disc Golf Course,LVO 2025 FPO,67,80,13,False,1,14,828,18,8188,5,3,3,3,4,5,4,5,5,4,3,5,8,4,4,7,3,5
157,Julia,Gibbard,Phoenixville, PA,US,,287404,844,2025-07-08,Amateur,211768110,FPO,7,False,7th,160,25,0,False,873,29,25431647,1,10:24:00,Nockamixon State Park,LVO 2025,68,87,19,False,0,19,861,18,9325,6,6,3,5,4,5,5,5,5,5,5,4,5,7,4,4,4,5
158,Julia,Gibbard,Phoenixville, PA,US,,287404,844,2025-07-08,Amateur,211768110,FPO,7,False,7th,160,25,0,False,873,29,25467072,2,09:15:00,The Preserve Disc Golf Course,LVO 2025 FPO,67,73,6,False,3,9,885,18,8188,3,3,4,3,4,5,2,6,4,4,4,3,5,3,3,7,4,6
159,Amanda,Montera,East Norriton, PA,US,,243397,823,2025-07-08,Professional,211651247,FPO,8,False,8th,161,26,0,False,870,47,25431142,1,10:12:00,Nockamixon State Park,LVO 2025,68,88,20,False,0,20,855,18,9325,8,5,4,6,4,5,5,6,6,5,4,3,5,6,3,3,5,5
160,Amanda,Montera,East Norriton, PA,US,,243397,823,2025-07-08,Professional,211651247,FPO,8,False,8th,161,26,0,False,870,47,25467071,2,09:15:00,The Preserve Disc Golf Course,LVO 2025 FPO,67,73,6,False,1,7,885,18,8188,3,3,3,3,4,4,4,5,4,6,2,4,6,3,4,5,4,6
161,Cassandra,Landis,Ottsville, PA,US,,118401,838,2025-08-12,Professional,211609878,FPO,12,False,12th,169,34,0,False,840,2,25431141,1,10:12:00,Nockamixon State Park,LVO 2025,68,91,23,False,0,23,835,18,9325,7,6,4,4,5,5,3,6,7,5,4,3,5,8,4,4,6,5
162,Cassandra,Landis,Ottsville, PA,US,,118401,838,2025-08-12,Professional,211609878,FPO,12,False,12th,169,34,0,False,840,2,25467070,2,09:15:00,The Preserve Disc Golf Course,LVO 2025 FPO,67,78,11,False,0,11,845,18,8188,3,3,5,4,4,5,3,6,4,6,3,4,6,3,5,4,4,6
163,Katie,Marcionese,Pennsauken, NJ,US,,145540,866,2025-08-12,Professional,211808887,FPO,10,True,T-10th,166,31,0,False,852,-14,25432016,1,10:36:00,Nockamixon State Park,LVO 2025,68,91,23,False,0,23,835,18,9325,9,5,3,5,4,4,4,5,5,5,6,4,6,7,4,4,5,6
164,Katie,Marcionese,Pennsauken, NJ,US,,145540,866,2025-08-12,Professional,211808887,FPO,10,True,T-10th,166,31,0,False,852,-14,25466459,2,09:00:00,The Preserve Disc Golf Course,LVO 2025 FPO,67,75,8,False,0,8,869,18,8188,3,3,3,3,4,4,3,5,5,6,3,5,6,3,4,5,4,6
165,Sarina,Hampton,Bath, PA,US,US,218239,824,2025-06-10,Amateur,211783723,FPO,14,False,14th,174,39,0,False,820,-4,25431143,1,10:12:00,Nockamixon State Park,LVO 2025,68,91,23,False,0,23,835,18,9325,8,4,3,5,4,5,4,6,6,6,6,4,5,6,5,3,5,6
166,Sarina,Hampton,Bath, PA,US,US,218239,824,2025-06-10,Amateur,211783723,FPO,14,False,14th,174,39,0,False,820,-4,25466458,2,09:00:00,The Preserve Disc Golf Course,LVO 2025 FPO,67,83,16,False,1,17,804,18,8188,4,3,4,4,5,5,2,5,5,7,3,4,7,5,5,5,4,6
167,Angie,Jones,Hanover, PA,US,,91112,844,2025-07-08,Professional,211953374,FPO,13,False,13th,172,37,0,False,830,-14,25431648,1,10:24:00,Nockamixon State Park,LVO 2025,68,93,25,False,0,25,822,18,9325,6,5,5,6,5,5,4,6,7,6,4,3,5,6,6,3,5,6
168,Angie,Jones,Hanover, PA,US,,91112,844,2025-07-08,Professional,211953374,FPO,13,False,13th,172,37,0,False,830,-14,25466460,2,09:00:00,The Preserve Disc Golf Course,LVO 2025 FPO,67,79,12,False,0,12,837,18,8188,3,3,4,4,5,5,3,6,5,5,3,3,8,3,4,5,3,7
169,Chris,Villa,Norristown, PA,US,,58197,1004,2025-08-12,Professional,211591334,MP40,1,False,1st,122,-9,390,False,1024,20,25425100,1,09:12:00,Nockamixon State Park,LVO 2025,68,62,-6,False,6,0,1025,18,9325,5,3,3,3,3,3,3,4,3,3,3,3,4,5,3,3,4,4
170,Chris,Villa,Norristown, PA,US,,58197,1004,2025-08-12,Professional,211591334,MP40,1,False,1st,122,-9,390,False,1024,20,25474294,2,11:00:00,The Preserve Disc Golf Course,LVO 2025 ,63,60,-3,False,6,3,1023,18,9073,3,3,2,2,3,3,4,3,3,4,2,3,4,4,5,5,3,4
171,Steve,Brinster,Warwick, NY,US,,10628,1003,2025-08-12,Professional,211752059,MP40,2,False,2nd,127,-4,265,False,1008,5,25430931,1,10:00:00,Nockamixon State Park,LVO 2025,68,68,0,False,4,4,986,18,9325,5,3,4,4,4,3,3,4,4,6,4,3,4,5,3,3,3,3
